20.02;74.23;31.20;0.0210
-2.00;71.79;31.18;0.0210
-12.23;67.47;31.16;0.0210
-16.86;69.26;31.13;0.0210
-36.86;78.21;31.11;0.0210
63.81;84.82;31.10;0.0210
52.77;85.67;31.08;0.0210
-8.45;82.37;31.06;0.0210
-37.95;80.25;31.04;0.0210
14.94;85.00;31.02;0.0210
80.91;88.00;31.00;0.0210
14.11;86.11;30.98;0.0210
-33.82;84.07;30.96;0.0210
-65.09;86.40;30.94;0.0210
-53.07;87.02;30.92;0.0210
154.17;89.30;30.90;0.0210
59.77;88.60;30.88;0.0210
-7.86;86.14;30.86;0.0210
-6.85;82.52;30.84;0.0210
-25.25;78.19;30.82;0.0210
-12.93;76.09;30.80;0.0210
-3.50;74.62;30.78;0.0210
21.13;73.11;30.77;0.0210
21.02;70.90;30.75;0.0210
9.27;68.66;30.74;0.0210
-16.07;66.59;30.71;0.0210
-20.10;62.33;30.69;0.0210
-11.45;59.52;30.67;0.0210
-2.57;64.18;30.65;0.0210
3.85;61.16;30.63;0.0210
-3.00;50.70;30.61;0.0210
-12.60;42.34;30.58;0.0210
-14.99;41.50;30.55;0.0210
-10.18;45.87;30.53;0.0210
-4.79;40.07;30.51;0.0210
-3.96;31.32;30.48;0.0210
-4.25;26.22;30.46;0.0210
-9.17;23.64;30.43;0.0210
-9.36;27.43;30.40;0.0210
-7.79;19.42;30.36;0.0210
-4.30;10.51;30.32;0.0210
-0.68;5.93;30.30;0.0210
-0.29;7.01;30.28;0.0210
-8.91;9.58;30.24;0.0210
-13.55;3.47;30.17;0.0210
-4.18;-6.87;30.05;0.0210
-2.38;-10.52;29.93;0.0210
1.40;-10.88;30.01;0.0210
-0.84;-15.73;29.89;0.0210
-2.91;-23.67;29.77;0.0210
0.75;-28.18;29.85;0.0210
6.64;-28.32;29.94;0.0210
-0.59;-30.42;29.81;0.0210
-5.07;-40.00;29.69;0.0210
-2.18;-44.38;29.56;0.0210
4.90;-46.27;29.65;0.0210
6.96;-49.36;29.74;0.0210
8.40;-51.63;29.82;0.0210
5.03;-55.16;29.91;0.0210
-7.18;-62.09;29.79;0.0210
-2.48;-65.87;29.66;0.0210
-5.61;-68.16;29.54;0.0210
-14.14;-71.16;29.42;0.0210
-6.66;-74.47;29.29;0.0210
-8.42;-74.37;29.17;0.0210
-24.40;-79.97;29.04;0.0210
-27.36;-83.25;28.92;0.0210
-59.74;-86.02;28.80;0.0210
-105.43;-88.93;28.67;0.0210
-136.80;-92.12;28.55;0.0210
-171.75;-92.76;28.43;0.0210
-108.98;-91.61;28.30;0.0210
-58.52;-89.38;28.18;0.0210
-55.39;-88.31;28.06;0.0210
-46.13;-87.90;27.93;0.0210
-36.67;-86.24;27.81;0.0210
-67.98;-87.50;27.69;0.0210
-93.89;-89.32;27.57;0.0210
-74.27;-88.64;27.45;0.0210
-75.67;-88.93;27.32;0.0210
-77.26;-89.18;27.20;0.0210
-91.98;-89.83;27.08;0.0210
-112.74;-91.03;26.96;0.0210
-86.78;-90.02;26.84;0.0210
-51.47;-85.92;26.72;0.0210
-63.40;-84.81;26.60;0.0210
-63.43;-84.22;26.48;0.0210
-61.95;-81.67;26.37;0.0210
-42.93;-77.12;26.25;0.0210
-46.53;-74.42;26.14;0.0210
-59.95;-72.96;26.04;0.0210
-59.46;-71.08;25.93;0.0210
-60.02;-70.09;25.83;0.0210
-67.84;-71.01;25.73;0.0210
-69.81;-71.38;25.63;0.0210
-66.06;-68.39;25.53;0.0210
-73.45;-68.30;25.44;0.0210
-70.69;-65.64;25.35;0.0210
-73.60;-64.99;25.26;0.0210
-70.43;-61.43;25.18;0.0210
-71.88;-58.10;25.09;0.0210
-71.84;-56.96;25.01;0.0210
-76.22;-51.35;24.93;0.0210
-83.60;-64.04;24.85;0.0210
-79.06;-62.07;24.77;0.0210
-72.82;-51.16;24.69;0.0210
-80.64;-44.41;24.62;0.0210
-88.71;-66.20;24.55;0.0210
-82.29;-39.34;24.48;0.0210
-76.29;-33.00;24.40;0.0210
-77.71;-11.47;24.33;0.0210
-81.61;0.08;24.27;0.0210
-81.16;2.32;24.20;0.0210
-80.78;12.40;24.13;0.0210
-79.13;9.60;24.06;0.0210
-80.54;6.00;24.00;0.0210
-83.55;27.00;23.93;0.0210
-82.43;31.96;23.86;0.0210
-82.07;26.60;23.80;0.0210
-82.97;25.88;23.73;0.0210
-83.61;35.20;23.67;0.0210
-84.30;45.55;23.60;0.0210
-86.74;54.57;23.54;0.0210
-90.82;82.95;23.47;0.0210
-91.87;96.91;23.41;0.0210
-89.76;91.09;23.35;0.0210
-89.38;27.76;23.28;0.0210
-86.54;-17.73;23.21;0.0210
-84.45;-40.49;23.14;0.0210
-84.36;-57.99;23.06;0.0210
-83.61;-68.91;22.98;0.0210
-85.12;-77.93;22.89;0.0210
-87.70;-84.11;22.79;0.0210
-91.80;-88.76;22.69;0.0210
-101.52;-93.91;22.59;0.0210
-109.06;-95.37;22.48;0.0210
-112.12;-93.99;22.36;0.0210
-124.59;-93.87;22.24;0.0210
-144.80;-94.40;22.12;0.0210
-120.48;-93.49;22.01;0.0210
124.60;-94.07;22.10;0.0210
129.24;-93.15;22.19;0.0210
-125.92;-94.41;22.07;0.0210
63.17;-90.68;22.16;0.0210
46.04;-86.50;22.25;0.0210
26.07;-86.90;22.35;0.0210
2.99;-79.29;22.44;0.0210
-6.67;-77.35;22.32;0.0210
30.97;-76.89;22.41;0.0210
43.76;-75.45;22.49;0.0210
44.75;-74.65;22.58;0.0210
61.15;-73.51;22.66;0.0210
62.94;-69.80;22.73;0.0210
56.92;-68.62;22.80;0.0210
54.05;-69.56;22.88;0.0210
45.20;-67.10;22.96;0.0210
62.77;-71.32;23.04;0.0210
80.01;-78.85;23.11;0.0210
76.20;-80.43;23.18;0.0210
64.27;-70.21;23.25;0.0210
62.22;-64.20;23.32;0.0210
70.29;-68.57;23.38;0.0210
77.44;-74.45;23.45;0.0210
76.99;-76.70;23.52;0.0210
71.90;-75.83;23.59;0.0210
77.59;-77.02;23.66;0.0210
84.14;-81.89;23.72;0.0210
60.16;-73.32;23.80;0.0210
50.80;-74.74;23.88;0.0210
7.64;-77.47;23.97;0.0210
43.15;-76.50;24.06;0.0210
13.46;-75.89;24.15;0.0210
-2.15;-71.94;24.03;0.0210
15.92;-71.30;24.12;0.0210
17.71;-75.50;24.21;0.0210
41.24;-70.07;24.29;0.0210
2.16;-67.71;24.17;0.0210
1.28;-63.93;24.26;0.0210
4.58;-60.06;24.35;0.0210
4.27;-57.96;24.45;0.0210
0.86;-58.24;24.54;0.0210
-6.55;-59.18;24.42;0.0210
5.89;-58.37;24.51;0.0210
4.95;-56.40;24.60;0.0210
17.19;-55.56;24.69;0.0210
11.46;-54.63;24.77;0.0210
-5.42;-57.76;24.65;0.0210
-10.04;-57.29;24.53;0.0210
-5.15;-54.96;24.41;0.0210
-0.81;-51.78;24.29;0.0210
-3.85;-49.55;24.17;0.0210
-7.71;-47.66;24.05;0.0210
-1.03;-49.71;23.93;0.0210
-7.47;-46.34;23.81;0.0210
-0.28;-41.08;23.91;0.0210
-3.99;-45.47;23.79;0.0210
-4.49;-48.81;23.67;0.0210
32.70;-50.89;23.74;0.0210
2.78;-52.25;23.62;0.0210
-13.50;-56.40;23.50;0.0210
-8.98;-57.16;23.39;0.0210
-9.12;-54.86;23.27;0.0210
-1.76;-48.89;23.15;0.0210
-2.22;-49.17;23.03;0.0210
-1.55;-49.49;22.90;0.0210
-2.23;-48.77;22.78;0.0210
-2.81;-48.51;22.66;0.0210
-2.64;-47.36;22.54;0.0210
-5.44;-47.79;22.43;0.0210
-2.35;-48.58;22.30;0.0210
-3.42;-48.29;22.19;0.0210
-1.96;-48.62;22.07;0.0210
-3.71;-49.04;21.95;0.0210
-5.34;-49.21;21.83;0.0210
-3.23;-48.54;21.71;0.0210
-1.51;-48.44;21.59;0.0210
-5.17;-49.01;21.47;0.0210
-1.24;-48.16;21.35;0.0210
-1.82;-48.34;21.23;0.0210
-3.35;-48.16;21.11;0.0210
-3.07;-48.15;20.99;0.0210
-2.30;-47.92;20.87;0.0210
-2.28;-47.66;20.75;0.0210
-3.18;-47.51;20.63;0.0210
-0.42;-48.08;20.51;0.0210
-3.61;-48.10;20.40;0.0210
-2.86;-48.65;20.28;0.0210
-3.99;-47.85;20.16;0.0210
-1.09;-48.48;20.04;0.0210
-5.46;-48.24;19.92;0.0210
-2.23;-48.79;19.80;0.0210
-3.21;-48.25;19.69;0.0210
-4.91;-47.48;19.57;0.0210
